n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar,hp
13,5,4,470,0.92105,0.0592,0.1362000000000001,-2.0827,-1.9465,0.92105,0.9942111249819945,1.0098209996784757
13,5,4,471,0.9965,0.0034,0.04829999999999979,-3.2031,-3.1548000000000003,0.0034,0.9849513471324655,1.5600003122275012
13,5,4,472,0.9989,0.0011,0.11620000000000008,-2.5919,-2.4757,0.9989,0.9999111732705739,1.0365966483195264
13,5,4,473,0.66635,0.33355,0.06280000000000019,-3.4149000000000003,-3.3521,0.66635,0.9896652186008372,1.441410456397373
13,5,4,475,0.9985,0.0011,0.16569999999999974,-3.5422,-3.3765,0.9985,0.9997849754389928,1.0010610528755497
13,5,4,477,0.99855,0.0008,0.1971999999999996,-2.6948,-2.4976000000000003,0.99855,0.9997738106724063,1.000077153329013
13,5,4,478,0.99885,0.00115,0.050899999999999945,-3.2944999999999998,-3.2436,0.00115,0.9845677750796784,1.524018784376938
13,5,4,479,0.95855,0.04145,0.08530000000000015,-2.2164,-2.1311,0.95855,0.998404762227035,1.1634213159019942
13,5,4,481,0.99985,0.00015,0.04490000000000016,-4.0529,-4.008,0.99985,0.9999983382269487,1.604801522026579
13,5,4,482,0.9962,0.0038,0.0039000000000002366,-3.2014,-3.1975,0.9962,0.9999953707752858,2.0875961465063892
13,5,4,483,0.9839,0.01495,0.23320000000000007,-2.9399,-2.7067,0.9839,0.9986533198408108,1.0000030278313876
13,5,4,484,0.8516,0.13115,0.06710000000000038,-3.1941,-3.127,0.8516,0.9952418380764535,1.4023031648404474
13,5,4,486,0.69665,0.30145,0.02090000000000014,-2.4876,-2.4667,0.69665,0.9867533888084901,2.6238224957106566
13,5,4,488,1.0,0.0,0.28969999999999985,-2.9371,-2.6474,1.0,1.0,1.0000000008101921
13,5,4,489,0.65225,0.17575,0.07520000000000016,-2.9341,-2.8588999999999998,0.65225,0.9889374663440236,1.343628057226778
13,5,4,490,0.99995,5e-05,0.07180000000000009,-3.134,-3.0622,0.99995,0.9999962699425653,1.3116777600809257
13,5,4,491,0.9432,0.05675,0.08740000000000014,-2.6816,-2.5942,0.05675,0.9692560411694511,1.1536032806079257
13,5,4,492,0.9912,0.0088,0.10110000000000019,-3.3408,-3.2397,0.9912,0.9997336925287357,1.0781219403991544
13,5,4,493,1.0,0.0,0.23459999999999992,-3.0126,-2.778,1.0,1.0,1.00000109156243
13,5,4,494,0.64655,0.35345,0.03689999999999927,-3.5069999999999997,-3.4701000000000004,0.35345,0.9931971214713431,1.7120355506601952
13,5,4,496,0.9996,0.0004,0.21179999999999977,-3.5711000000000004,-3.3593000000000006,0.9996,0.9999711573464758,1.0000158797691525
13,5,4,497,0.7901,0.20525,0.047499999999999876,-2.2805999999999997,-2.2331,0.20525,0.9833162588792423,1.8900197277175241
13,5,4,498,0.99985,5e-05,0.1791999999999998,-4.6548,-4.4756,0.99985,0.9999702232104494,1.0003321646036865
13,5,4,499,0.82985,0.13475,0.06509999999999971,-2.4843999999999995,-2.4193,0.82985,0.9946335010465305,1.3980094962333378
13,5,4,500,0.637,0.36285,0.055400000000000116,-2.9539000000000004,-2.8985000000000003,0.36285,0.9880214766918312,1.4651045917833265
13,5,4,501,0.99735,0.00135,0.20400000000000018,-3.1767000000000003,-2.9727,0.99735,0.9994751093902479,1.0000310378753858
13,5,4,502,0.9874,0.0126,0.129,-3.1711,-3.0421,0.9874,0.9994624010595693,1.0307201268161992
